,gwid,statename,from,to,group,groupid,gwgroupid,umbrella,size,status,reg_aut,N_CAT_GROUPS,N_GROUPS,power_level
4574,812,Laos,1991,2021,Lao Sung (excl. Hmong),4000,81204000,,0.02,POWERLESS,False,6,6,1
4575,816,"Vietnam, Democratic Republic of",1954,1975,Kinh (Vietnamese),2000,81602000,,0.794507,DOMINANT,,8,9,4
4576,816,"Vietnam, Democratic Republic of",1954,1975,Tay,17000,81617000,,0.0183113,IRRELEVANT,,8,9,1
4577,816,"Vietnam, Democratic Republic of",1954,1975,Thai,18000,81618000,,0.0162767,IRRELEVANT,,8,9,1
4578,816,"Vietnam, Democratic Republic of",1954,1975,Muong,15000,81615000,,0.0142421,IRRELEVANT,,8,9,1
4579,816,"Vietnam, Democratic Republic of",1954,1975,Hoa (Chinese),1000,81601000,,0.0101729,POWERLESS,True,8,9,1
4580,816,"Vietnam, Democratic Republic of",1954,1975,Nung,16000,81616000,,0.0101729,IRRELEVANT,,8,9,1
4581,816,"Vietnam, Democratic Republic of",1954,1975,Hmong,11000,81611000,,0.00915565,IRRELEVANT,,8,9,1
4582,816,"Vietnam, Democratic Republic of",1954,1975,Dao,3000,81603000,,0.00712106,IRRELEVANT,,8,9,1
4583,816,"Vietnam, Democratic Republic of",1954,1975,UNCATEGORIZED,0,81600000,,0.12004039,POWERLESS,,8,9,1
4584,816,"Vietnam, Democratic Republic of",1976,1978,Kinh (Vietnamese),2000,81602000,,0.781,DOMINANT,,10,11,4
4585,816,"Vietnam, Democratic Republic of",1976,1978,Tay,17000,81617000,,0.018,DISCRIMINATED,False,10,11,0
4586,816,"Vietnam, Democratic Republic of",1976,1978,Thai,18000,81618000,,0.016,DISCRIMINATED,False,10,11,0
4587,816,"Vietnam, Democratic Republic of",1976,1978,Muong,15000,81615000,,0.014,DISCRIMINATED,False,10,11,0
4588,816,"Vietnam, Democratic Republic of",1976,1978,Khmer,13000,81613000,,0.013,DISCRIMINATED,False,10,11,0
4589,816,"Vietnam, Democratic Republic of",1976,1978,Hoa (Chinese),1000,81601000,,0.01,DISCRIMINATED,False,10,11,0
4590,816,"Vietnam, Democratic Republic of",1976,1978,Nung,16000,81616000,,0.01,DISCRIMINATED,False,10,11,0
4591,816,"Vietnam, Democratic Republic of",1976,1978,Hmong,11000,81611000,,0.009,DISCRIMINATED,False,10,11,0
4592,816,"Vietnam, Democratic Republic of",1976,1978,Dao,3000,81603000,,0.007,DISCRIMINATED,False,10,11,0
4593,816,"Vietnam, Democratic Republic of",1976,1978,Gia Rai,10000,81610000,,0.004,DISCRIMINATED,False,10,11,0
4594,816,"Vietnam, Democratic Republic of",1976,1978,UNCATEGORIZED,0,81600000,,0.11799999999999988,POWERLESS,,10,11,1
4595,816,"Vietnam, Democratic Republic of",1979,2021,Kinh (Vietnamese),2000,81602000,,0.85,DOMINANT,,10,11,4
4596,816,"Vietnam, Democratic Republic of",1979,2021,Tay,17000,81617000,,0.018,POWERLESS,False,10,11,1
4597,816,"Vietnam, Democratic Republic of",1979,2021,Thai,18000,81618000,,0.018,POWERLESS,False,10,11,1
4598,816,"Vietnam, Democratic Republic of",1979,2021,Muong,15000,81615000,,0.015,POWERLESS,False,10,11,1
4599,816,"Vietnam, Democratic Republic of",1979,2021,Khmer,13000,81613000,,0.014,POWERLESS,False,10,11,1
4600,816,"Vietnam, Democratic Republic of",1979,2021,Hoa (Chinese),1000,81601000,,0.01,POWERLESS,False,10,11,1
4601,816,"Vietnam, Democratic Republic of",1979,2021,Hmong,11000,81611000,,0.01,POWERLESS,False,10,11,1
4602,816,"Vietnam, Democratic Republic of",1979,2021,Nung,16000,81616000,,0.01,POWERLESS,False,10,11,1
4603,816,"Vietnam, Democratic Republic of",1979,2021,Dao,3000,81603000,,0.007,POWERLESS,False,10,11,1
4604,816,"Vietnam, Democratic Republic of",1979,2021,Gia Rai,10000,81610000,,0.004,POWERLESS,False,10,11,1
4605,816,"Vietnam, Democratic Republic of",1979,2021,UNCATEGORIZED,0,81600000,,0.04399999999999993,POWERLESS,,10,11,1
4606,817,"Vietnam, Republic of",1954,1975,Kinh (Vietnamese),2000,81702000,,0.781,DOMINANT,,2,3,4
4607,817,"Vietnam, Republic of",1954,1975,Hoa (Chinese),1000,81701000,,0.01,POWERLESS,True,2,3,1
4608,817,"Vietnam, Republic of",1954,1975,UNCATEGORIZED,0,81700000,,0.20899999999999996,POWERLESS,,2,3,1
4609,820,Malaysia,1957,1963,Malays,5000,82005000,,0.498,SENIOR PARTNER,False,3,4,3
4610,820,Malaysia,1957,1963,Chinese,1000,82001000,,0.372,JUNIOR PARTNER,False,3,4,2
4611,820,Malaysia,1957,1963,East Indians,3000,82003000,,0.113,JUNIOR PARTNER,False,3,4,2
4612,820,Malaysia,1957,1963,UNCATEGORIZED,0,82000000,,0.017000000000000015,POWERLESS,,3,4,1
4613,820,Malaysia,1964,1965,Malays,5000,82005000,,0.419,SENIOR PARTNER,False,5,6,3
4614,820,Malaysia,1964,1965,Chinese,1000,82001000,,0.399,JUNIOR PARTNER,False,5,6,2
4615,820,Malaysia,1964,1965,East Indians,3000,82003000,,0.088,JUNIOR PARTNER,False,5,6,2
4616,820,Malaysia,1964,1965,Dayaks,2000,82002000,,0.026,POWERLESS,True,5,6,1
4617,820,Malaysia,1964,1965,Kadazans,4000,82004000,,0.021,POWERLESS,True,5,6,1
4618,820,Malaysia,1964,1965,UNCATEGORIZED,0,82000000,,0.04699999999999993,POWERLESS,,5,6,1
4619,820,Malaysia,1966,2009,Malays,5000,82005000,,0.51,SENIOR PARTNER,False,5,6,3
4620,820,Malaysia,1966,2009,Chinese,1000,82001000,,0.254,JUNIOR PARTNER,False,5,6,2
4621,820,Malaysia,1966,2009,East Indians,3000,82003000,,0.072,JUNIOR PARTNER,False,5,6,2
4622,820,Malaysia,1966,2009,Dayaks,2000,82002000,,0.026,POWERLESS,True,5,6,1
4623,820,Malaysia,1966,2009,Kadazans,4000,82004000,,0.021,POWERLESS,True,5,6,1
4624,820,Malaysia,1966,2009,UNCATEGORIZED,0,82000000,,0.11699999999999999,POWERLESS,,5,6,1
4625,820,Malaysia,2010,2021,Malays,5000,82005000,,0.5,SENIOR PARTNER,False,6,7,3
4626,820,Malaysia,2010,2021,Chinese,1000,82001000,,0.226,JUNIOR PARTNER,False,6,7,2
4627,820,Malaysia,2010,2021,East Indians,3000,82003000,,0.067,JUNIOR PARTNER,False,6,7,2
4628,820,Malaysia,2010,2021,Dayaks,2000,82002000,,0.026,POWERLESS,False,6,7,1
4629,820,Malaysia,2010,2021,Kadazans,4000,82004000,,0.021,POWERLESS,False,6,7,1
4630,820,Malaysia,2010,2021,Orang Asli,6000,82006000,,0.006,POWERLESS,False,6,7,1
4631,820,Malaysia,2010,2021,UNCATEGORIZED,0,82000000,,0.15400000000000003,POWERLESS,,6,7,1
4632,830,Singapore,1965,2010,Chinese,1000,83001000,,0.713,SENIOR PARTNER,False,4,5,3
4633,830,Singapore,1965,2010,Malays,2000,83002000,,0.128,JUNIOR PARTNER,False,4,5,2
4634,830,Singapore,1965,2010,Indians,3000,83003000,,0.054,JUNIOR PARTNER,False,4,5,2
4635,830,Singapore,1965,2010,Eurasians and Others,4000,83004000,,0.009,JUNIOR PARTNER,False,4,5,2
4636,830,Singapore,1965,2010,UNCATEGORIZED,0,83000000,,0.09599999999999997,POWERLESS,,4,5,1
4637,830,Singapore,2011,2021,Chinese,1000,83001000,,0.48,SENIOR PARTNER,False,4,5,3
4638,830,Singapore,2011,2021,Malays,2000,83002000,,0.095,JUNIOR PARTNER,False,4,5,2
4639,830,Singapore,2011,2021,Indians,3000,83003000,,0.046,JUNIOR PARTNER,False,4,5,2
4640,830,Singapore,2011,2021,Eurasians and Others,4000,83004000,,0.009,JUNIOR PARTNER,False,4,5,2
4641,830,Singapore,2011,2021,UNCATEGORIZED,0,83000000,,0.37,POWERLESS,,4,5,1
4642,835,Brunei,1984,2021,Bumiputera (Muslims),1000,83501000,,0.57,MONOPOLY,,4,5,5
4643,835,Brunei,1984,2021,Chinese,4000,83504000,,0.1,DISCRIMINATED,False,4,5,0
4644,835,Brunei,1984,2021,Bumiputera (other),2000,83502000,,0.09,DISCRIMINATED,False,4,5,0
4645,835,Brunei,1984,2021,Non-Bumiputera (Indigenous),3000,83503000,,0.05,DISCRIMINATED,False,4,5,0
4646,835,Brunei,1984,2021,UNCATEGORIZED,0,83500000,,0.19000000000000006,POWERLESS,,4,5,1
4647,840,Philippines,1946,1970,Christian lowlanders,1000,84001000,,0.859,MONOPOLY,,3,4,5
4648,840,Philippines,1946,1970,Moro,3000,84003000,,0.051,POWERLESS,False,3,4,1
4649,840,Philippines,1946,1970,Fil-Chinese,4000,84004000,,0.015,DISCRIMINATED,False,3,4,0
4650,840,Philippines,1946,1970,UNCATEGORIZED,0,84000000,,0.07499999999999996,POWERLESS,,3,4,1
4651,840,Philippines,1971,1975,Christian lowlanders,1000,84001000,,0.859,DOMINANT,,3,4,4
4652,840,Philippines,1971,1975,Moro,3000,84003000,,0.051,SELF-EXCLUSION,True,3,4,-1
4653,840,Philippines,1971,1975,Fil-Chinese,4000,84004000,,0.015,DISCRIMINATED,False,3,4,0
4654,840,Philippines,1971,1975,UNCATEGORIZED,0,84000000,,0.07499999999999996,POWERLESS,,3,4,1
4655,840,Philippines,1976,1986,Christian lowlanders,1000,84001000,,0.859,DOMINANT,,3,4,4
4656,840,Philippines,1976,1986,Moro,3000,84003000,,0.051,SELF-EXCLUSION,True,3,4,-1
4657,840,Philippines,1976,1986,Fil-Chinese,4000,84004000,,0.015,IRRELEVANT,,3,4,1
4658,840,Philippines,1976,1986,UNCATEGORIZED,0,84000000,,0.07499999999999996,POWERLESS,,3,4,1
4659,840,Philippines,1987,1988,Christian lowlanders,1000,84001000,,0.859,DOMINANT,,4,4,4
4660,840,Philippines,1987,1988,Indigenous,2000,84002000,,0.075,POWERLESS,False,4,4,1
4661,840,Philippines,1987,1988,Moro,3000,84003000,,0.051,SELF-EXCLUSION,True,4,4,-1
4662,840,Philippines,1987,1988,Fil-Chinese,4000,84004000,,0.015,IRRELEVANT,,4,4,1
4663,840,Philippines,1989,2021,Christian lowlanders,1000,84001000,,0.859,DOMINANT,,4,4,4
4664,840,Philippines,1989,2021,Indigenous,2000,84002000,,0.075,POWERLESS,False,4,4,1
4665,840,Philippines,1989,2021,Moro,3000,84003000,,0.051,POWERLESS,True,4,4,1
4666,840,Philippines,1989,2021,Fil-Chinese,4000,84004000,,0.015,IRRELEVANT,,4,4,1
4667,850,Indonesia,1946,1949,Javanese,8000,85008000,,0.45,IRRELEVANT,,1,2,1
4668,850,Indonesia,1946,1949,UNCATEGORIZED,0,85000000,,0.55,POWERLESS,,1,2,1
4669,850,Indonesia,1950,1958,Javanese,8000,85008000,,0.45,DOMINANT,,14,15,4
4670,850,Indonesia,1950,1958,Sundanese,14000,85014000,,0.13,POWERLESS,True,14,15,1
4671,850,Indonesia,1950,1958,Madura,9000,85009000,,0.05,POWERLESS,True,14,15,1
4672,850,Indonesia,1950,1958,Minangkabaus,12000,85012000,,0.03,POWERLESS,True,14,15,1
4673,850,Indonesia,1950,1958,Bataks,4000,85004000,,0.02,POWERLESS,True,14,15,1
4674,850,Indonesia,1950,1958,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,14,15,0
4675,850,Indonesia,1950,1958,Dayak,16000,85016000,,0.015,POWERLESS,True,14,15,1
4676,850,Indonesia,1950,1958,Acehnese,1000,85001000,,0.01,POWERLESS,True,14,15,1
4677,850,Indonesia,1950,1958,Balinese,3000,85003000,,0.01,POWERLESS,True,14,15,1
4678,850,Indonesia,1950,1958,Makassarese and Bugis,10000,85010000,,0.01,POWERLESS,True,14,15,1
4679,850,Indonesia,1950,1958,Minahasa,11000,85011000,,0.005,POWERLESS,True,14,15,1
4680,850,Indonesia,1950,1958,Amboinese,2000,85002000,,0.0042,SELF-EXCLUSION,True,14,15,-1
4681,850,Indonesia,1950,1958,Gorontalos,7000,85007000,,0.0039,POWERLESS,True,14,15,1
4682,850,Indonesia,1950,1958,Ternate,15000,85015000,,0.001,POWERLESS,True,14,15,1
4683,850,Indonesia,1950,1958,UNCATEGORIZED,0,85000000,,0.2408999999999999,POWERLESS,,14,15,1
4684,850,Indonesia,1959,1963,Javanese,8000,85008000,,0.45,DOMINANT,,14,15,4
4685,850,Indonesia,1959,1963,Sundanese,14000,85014000,,0.13,POWERLESS,True,14,15,1
4686,850,Indonesia,1959,1963,Madura,9000,85009000,,0.05,POWERLESS,True,14,15,1
4687,850,Indonesia,1959,1963,Minangkabaus,12000,85012000,,0.03,POWERLESS,True,14,15,1
4688,850,Indonesia,1959,1963,Bataks,4000,85004000,,0.02,POWERLESS,True,14,15,1
4689,850,Indonesia,1959,1963,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,14,15,0
4690,850,Indonesia,1959,1963,Dayak,16000,85016000,,0.015,POWERLESS,True,14,15,1
4691,850,Indonesia,1959,1963,Acehnese,1000,85001000,,0.01,POWERLESS,True,14,15,1
4692,850,Indonesia,1959,1963,Balinese,3000,85003000,,0.01,POWERLESS,True,14,15,1
4693,850,Indonesia,1959,1963,Makassarese and Bugis,10000,85010000,,0.01,POWERLESS,True,14,15,1
4694,850,Indonesia,1959,1963,Minahasa,11000,85011000,,0.005,POWERLESS,True,14,15,1
4695,850,Indonesia,1959,1963,Amboinese,2000,85002000,,0.0042,POWERLESS,True,14,15,1
4696,850,Indonesia,1959,1963,Gorontalos,7000,85007000,,0.0039,POWERLESS,False,14,15,1
4697,850,Indonesia,1959,1963,Ternate,15000,85015000,,0.001,POWERLESS,True,14,15,1
4698,850,Indonesia,1959,1963,UNCATEGORIZED,0,85000000,,0.2408999999999999,POWERLESS,,14,15,1
4699,850,Indonesia,1964,1966,Javanese,8000,85008000,,0.45,DOMINANT,,15,16,4
4700,850,Indonesia,1964,1966,Sundanese,14000,85014000,,0.13,POWERLESS,True,15,16,1
4701,850,Indonesia,1964,1966,Madura,9000,85009000,,0.05,POWERLESS,True,15,16,1
4702,850,Indonesia,1964,1966,Minangkabaus,12000,85012000,,0.03,POWERLESS,True,15,16,1
4703,850,Indonesia,1964,1966,Bataks,4000,85004000,,0.02,POWERLESS,True,15,16,1
4704,850,Indonesia,1964,1966,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,15,16,0
4705,850,Indonesia,1964,1966,Dayak,16000,85016000,,0.015,POWERLESS,True,15,16,1
4706,850,Indonesia,1964,1966,Acehnese,1000,85001000,,0.01,POWERLESS,True,15,16,1
4707,850,Indonesia,1964,1966,Balinese,3000,85003000,,0.01,POWERLESS,True,15,16,1
4708,850,Indonesia,1964,1966,Makassarese and Bugis,10000,85010000,,0.01,POWERLESS,True,15,16,1
4709,850,Indonesia,1964,1966,Papuans,13000,85013000,,0.0082,DISCRIMINATED,False,15,16,0
4710,850,Indonesia,1964,1966,Minahasa,11000,85011000,,0.005,POWERLESS,True,15,16,1
4711,850,Indonesia,1964,1966,Amboinese,2000,85002000,,0.0042,POWERLESS,True,15,16,1
4712,850,Indonesia,1964,1966,Gorontalos,7000,85007000,,0.0039,POWERLESS,False,15,16,1
4713,850,Indonesia,1964,1966,Ternate,15000,85015000,,0.001,POWERLESS,True,15,16,1
4714,850,Indonesia,1964,1966,UNCATEGORIZED,0,85000000,,0.2326999999999999,POWERLESS,,15,16,1
4715,850,Indonesia,1967,1975,Javanese,8000,85008000,,0.45,DOMINANT,,15,16,4
4716,850,Indonesia,1967,1975,Sundanese,14000,85014000,,0.13,IRRELEVANT,,15,16,1
4717,850,Indonesia,1967,1975,Madura,9000,85009000,,0.05,IRRELEVANT,,15,16,1
4718,850,Indonesia,1967,1975,Minangkabaus,12000,85012000,,0.03,IRRELEVANT,,15,16,1
4719,850,Indonesia,1967,1975,Bataks,4000,85004000,,0.02,IRRELEVANT,,15,16,1
4720,850,Indonesia,1967,1975,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,15,16,0
4721,850,Indonesia,1967,1975,Dayak,16000,85016000,,0.015,IRRELEVANT,,15,16,1
4722,850,Indonesia,1967,1975,Acehnese,1000,85001000,,0.01,POWERLESS,False,15,16,1
4723,850,Indonesia,1967,1975,Balinese,3000,85003000,,0.01,IRRELEVANT,,15,16,1
4724,850,Indonesia,1967,1975,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,15,16,1
4725,850,Indonesia,1967,1975,Papuans,13000,85013000,,0.0082,POWERLESS,False,15,16,1
4726,850,Indonesia,1967,1975,Minahasa,11000,85011000,,0.005,IRRELEVANT,,15,16,1
4727,850,Indonesia,1967,1975,Amboinese,2000,85002000,,0.0042,IRRELEVANT,,15,16,1
4728,850,Indonesia,1967,1975,Gorontalos,7000,85007000,,0.0039,IRRELEVANT,,15,16,1
4729,850,Indonesia,1967,1975,Ternate,15000,85015000,,0.001,IRRELEVANT,,15,16,1
4730,850,Indonesia,1967,1975,UNCATEGORIZED,0,85000000,,0.2326999999999999,POWERLESS,,15,16,1
4731,850,Indonesia,1976,1995,Javanese,8000,85008000,,0.45,DOMINANT,,16,17,4
4732,850,Indonesia,1976,1995,Sundanese,14000,85014000,,0.13,IRRELEVANT,,16,17,1
4733,850,Indonesia,1976,1995,Madura,9000,85009000,,0.05,IRRELEVANT,,16,17,1
4734,850,Indonesia,1976,1995,Minangkabaus,12000,85012000,,0.03,IRRELEVANT,,16,17,1
4735,850,Indonesia,1976,1995,Bataks,4000,85004000,,0.02,IRRELEVANT,,16,17,1
4736,850,Indonesia,1976,1995,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,16,17,0
4737,850,Indonesia,1976,1995,Dayak,16000,85016000,,0.015,IRRELEVANT,,16,17,1
4738,850,Indonesia,1976,1995,Acehnese,1000,85001000,,0.01,POWERLESS,False,16,17,1
4739,850,Indonesia,1976,1995,Balinese,3000,85003000,,0.01,IRRELEVANT,,16,17,1
4740,850,Indonesia,1976,1995,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,16,17,1
4741,850,Indonesia,1976,1995,Papuans,13000,85013000,,0.0079,POWERLESS,False,16,17,1
4742,850,Indonesia,1976,1995,East Timorese,6000,85006000,,0.005,POWERLESS,False,16,17,1
4743,850,Indonesia,1976,1995,Minahasa,11000,85011000,,0.0047,IRRELEVANT,,16,17,1
4744,850,Indonesia,1976,1995,Amboinese,2000,85002000,,0.0039,IRRELEVANT,,16,17,1
4745,850,Indonesia,1976,1995,Gorontalos,7000,85007000,,0.0036,IRRELEVANT,,16,17,1
4746,850,Indonesia,1976,1995,Ternate,15000,85015000,,0.0007,IRRELEVANT,,16,17,1
4747,850,Indonesia,1976,1995,UNCATEGORIZED,0,85000000,,0.22919999999999996,POWERLESS,,16,17,1
4748,850,Indonesia,1996,1998,Javanese,8000,85008000,,0.45,DOMINANT,,16,17,4
4749,850,Indonesia,1996,1998,Sundanese,14000,85014000,,0.13,IRRELEVANT,,16,17,1
4750,850,Indonesia,1996,1998,Madura,9000,85009000,,0.05,IRRELEVANT,,16,17,1
4751,850,Indonesia,1996,1998,Minangkabaus,12000,85012000,,0.03,IRRELEVANT,,16,17,1
4752,850,Indonesia,1996,1998,Bataks,4000,85004000,,0.02,IRRELEVANT,,16,17,1
4753,850,Indonesia,1996,1998,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,16,17,0
4754,850,Indonesia,1996,1998,Dayak,16000,85016000,,0.015,IRRELEVANT,,16,17,1
4755,850,Indonesia,1996,1998,Acehnese,1000,85001000,,0.01,POWERLESS,False,16,17,1
4756,850,Indonesia,1996,1998,Balinese,3000,85003000,,0.01,IRRELEVANT,,16,17,1
4757,850,Indonesia,1996,1998,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,16,17,1
4758,850,Indonesia,1996,1998,Papuans,13000,85013000,,0.0079,POWERLESS,False,16,17,1
4759,850,Indonesia,1996,1998,East Timorese,6000,85006000,,0.005,POWERLESS,False,16,17,1
4760,850,Indonesia,1996,1998,Minahasa,11000,85011000,,0.0047,IRRELEVANT,,16,17,1
4761,850,Indonesia,1996,1998,Amboinese,2000,85002000,,0.0039,IRRELEVANT,,16,17,1
4762,850,Indonesia,1996,1998,Gorontalos,7000,85007000,,0.0036,IRRELEVANT,,16,17,1
4763,850,Indonesia,1996,1998,Ternate,15000,85015000,,0.0007,IRRELEVANT,,16,17,1
4764,850,Indonesia,1996,1998,UNCATEGORIZED,0,85000000,,0.22919999999999996,POWERLESS,,16,17,1
4765,850,Indonesia,1999,2001,Javanese,8000,85008000,,0.45,DOMINANT,,17,18,4
4766,850,Indonesia,1999,2001,Sundanese,14000,85014000,,0.13,POWERLESS,True,17,18,1
4767,850,Indonesia,1999,2001,Madura,9000,85009000,,0.05,POWERLESS,True,17,18,1
4768,850,Indonesia,1999,2001,Minangkabaus,12000,85012000,,0.03,POWERLESS,True,17,18,1
4769,850,Indonesia,1999,2001,Malay,17000,85017000,,0.03,POWERLESS,True,17,18,1
4770,850,Indonesia,1999,2001,Bataks,4000,85004000,,0.02,POWERLESS,True,17,18,1
4771,850,Indonesia,1999,2001,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,17,18,0
4772,850,Indonesia,1999,2001,Dayak,16000,85016000,,0.015,POWERLESS,True,17,18,1
4773,850,Indonesia,1999,2001,Acehnese,1000,85001000,,0.01,POWERLESS,False,17,18,1
4774,850,Indonesia,1999,2001,Balinese,3000,85003000,,0.01,IRRELEVANT,,17,18,1
4775,850,Indonesia,1999,2001,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,17,18,1
4776,850,Indonesia,1999,2001,Papuans,13000,85013000,,0.0079,POWERLESS,True,17,18,1
4777,850,Indonesia,1999,2001,East Timorese,6000,85006000,,0.005,POWERLESS,False,17,18,1
4778,850,Indonesia,1999,2001,Minahasa,11000,85011000,,0.0047,IRRELEVANT,,17,18,1
4779,850,Indonesia,1999,2001,Amboinese,2000,85002000,,0.0039,POWERLESS,True,17,18,1
4780,850,Indonesia,1999,2001,Gorontalos,7000,85007000,,0.0036,IRRELEVANT,,17,18,1
4781,850,Indonesia,1999,2001,Ternate,15000,85015000,,0.0007,IRRELEVANT,,17,18,1
4782,850,Indonesia,1999,2001,UNCATEGORIZED,0,85000000,,0.19919999999999993,POWERLESS,,17,18,1
4783,850,Indonesia,2002,2004,Javanese,8000,85008000,,0.45,DOMINANT,,16,17,4
4784,850,Indonesia,2002,2004,Sundanese,14000,85014000,,0.13,POWERLESS,True,16,17,1
4785,850,Indonesia,2002,2004,Madura,9000,85009000,,0.05,POWERLESS,True,16,17,1
4786,850,Indonesia,2002,2004,Minangkabaus,12000,85012000,,0.03,POWERLESS,True,16,17,1
4787,850,Indonesia,2002,2004,Malay,17000,85017000,,0.03,POWERLESS,True,16,17,1
4788,850,Indonesia,2002,2004,Bataks,4000,85004000,,0.02,POWERLESS,True,16,17,1
4789,850,Indonesia,2002,2004,Chinese (Han),5000,85005000,,0.02,DISCRIMINATED,False,16,17,0
4790,850,Indonesia,2002,2004,Dayak,16000,85016000,,0.015,POWERLESS,True,16,17,1
4791,850,Indonesia,2002,2004,Acehnese,1000,85001000,,0.01,POWERLESS,True,16,17,1
4792,850,Indonesia,2002,2004,Balinese,3000,85003000,,0.01,IRRELEVANT,,16,17,1
4793,850,Indonesia,2002,2004,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,16,17,1
4794,850,Indonesia,2002,2004,Papuans,13000,85013000,,0.0082,POWERLESS,True,16,17,1
4795,850,Indonesia,2002,2004,Minahasa,11000,85011000,,0.0047,IRRELEVANT,,16,17,1
4796,850,Indonesia,2002,2004,Amboinese,2000,85002000,,0.0042,POWERLESS,True,16,17,1
4797,850,Indonesia,2002,2004,Gorontalos,7000,85007000,,0.0036,IRRELEVANT,,16,17,1
4798,850,Indonesia,2002,2004,Ternate,15000,85015000,,0.001,IRRELEVANT,,16,17,1
4799,850,Indonesia,2002,2004,UNCATEGORIZED,0,85000000,,0.20329999999999981,POWERLESS,,16,17,1
4800,850,Indonesia,2005,2014,Javanese,8000,85008000,,0.45,SENIOR PARTNER,True,16,17,3
4801,850,Indonesia,2005,2014,Sundanese,14000,85014000,,0.13,JUNIOR PARTNER,True,16,17,2
4802,850,Indonesia,2005,2014,Madura,9000,85009000,,0.05,POWERLESS,True,16,17,1
4803,850,Indonesia,2005,2014,Minangkabaus,12000,85012000,,0.03,JUNIOR PARTNER,True,16,17,2
4804,850,Indonesia,2005,2014,Malay,17000,85017000,,0.03,JUNIOR PARTNER,True,16,17,2
4805,850,Indonesia,2005,2014,Bataks,4000,85004000,,0.02,JUNIOR PARTNER,True,16,17,2
4806,850,Indonesia,2005,2014,Chinese (Han),5000,85005000,,0.02,JUNIOR PARTNER,False,16,17,2
4807,850,Indonesia,2005,2014,Dayak,16000,85016000,,0.015,POWERLESS,True,16,17,1
4808,850,Indonesia,2005,2014,Acehnese,1000,85001000,,0.01,JUNIOR PARTNER,True,16,17,2
4809,850,Indonesia,2005,2014,Balinese,3000,85003000,,0.01,IRRELEVANT,,16,17,1
4810,850,Indonesia,2005,2014,Makassarese and Bugis,10000,85010000,,0.01,IRRELEVANT,,16,17,1
4811,850,Indonesia,2005,2014,Papuans,13000,85013000,,0.0082,JUNIOR PARTNER,True,16,17,2
4812,850,Indonesia,2005,2014,Minahasa,11000,85011000,,0.005,IRRELEVANT,,16,17,1
4813,850,Indonesia,2005,2014,Amboinese,2000,85002000,,0.0042,POWERLESS,True,16,17,1
4814,850,Indonesia,2005,2014,Gorontalos,7000,85007000,,0.0039,IRRELEVANT,,16,17,1
4815,850,Indonesia,2005,2014,Ternate,15000,85015000,,0.001,IRRELEVANT,,16,17,1
4816,850,Indonesia,2005,2014,UNCATEGORIZED,0,85000000,,0.20269999999999988,POWERLESS,,16,17,1
4817,850,Indonesia,2015,2015,Javanese,8000,85008000,,0.45,SENIOR PARTNER,True,16,17,3
4818,850,Indonesia,2015,2015,Sundanese,14000,85014000,,0.13,JUNIOR PARTNER,True,16,17,2
4819,850,Indonesia,2015,2015,Madura,9000,85009000,,0.05,JUNIOR PARTNER,True,16,17,2
4820,850,Indonesia,2015,2015,Minangkabaus,12000,85012000,,0.03,JUNIOR PARTNER,True,16,17,2
4821,850,Indonesia,2015,2015,Malay,17000,85017000,,0.03,POWERLESS,True,16,17,1
4822,850,Indonesia,2015,2015,Bataks,4000,85004000,,0.02,POWERLESS,True,16,17,1
4823,850,Indonesia,2015,2015,Chinese (Han),5000,85005000,,0.02,POWERLESS,False,16,17,1
4824,850,Indonesia,2015,2015,Dayak,16000,85016000,,0.015,POWERLESS,True,16,17,1
4825,850,Indonesia,2015,2015,Acehnese,1000,85001000,,0.01,JUNIOR PARTNER,True,16,17,2
4826,850,Indonesia,2015,2015,Balinese,3000,85003000,,0.01,JUNIOR PARTNER,,16,17,2
4827,850,Indonesia,2015,2015,Makassarese and Bugis,10000,85010000,,0.01,JUNIOR PARTNER,False,16,17,2
4828,850,Indonesia,2015,2015,Papuans,13000,85013000,,0.0082,JUNIOR PARTNER,True,16,17,2
4829,850,Indonesia,2015,2015,Minahasa,11000,85011000,,0.005,IRRELEVANT,,16,17,1
4830,850,Indonesia,2015,2015,Amboinese,2000,85002000,,0.0042,POWERLESS,True,16,17,1
4831,850,Indonesia,2015,2015,Gorontalos,7000,85007000,,0.0039,IRRELEVANT,,16,17,1
4832,850,Indonesia,2015,2015,Ternate,15000,85015000,,0.001,IRRELEVANT,,16,17,1
4833,850,Indonesia,2015,2015,UNCATEGORIZED,0,85000000,,0.20269999999999988,POWERLESS,,16,17,1
